address	name	type	namespace	source_type	is_primary	is_external	is_defaultish	object_string
10005014	LAB_10005014	Label	Global	DEFAULT	true	false	true	LAB_10005014
1000502d	LAB_1000502d	Label	Global	DEFAULT	true	false	true	LAB_1000502d
1000503d	LAB_1000503d	Label	Global	DEFAULT	true	false	true	LAB_1000503d
1000504c	LAB_1000504c	Label	Global	DEFAULT	true	false	true	LAB_1000504c
10005070	LAB_10005070	Label	Global	DEFAULT	true	false	true	LAB_10005070
100050a3	LAB_100050a3	Label	Global	DEFAULT	true	false	true	LAB_100050a3
100050fa	LAB_100050fa	Label	Global	DEFAULT	true	false	true	LAB_100050fa
100051b6	caseD_6	Label	switchD_10003eff	ANALYSIS	true	false	false	caseD_6
100051e5	LAB_100051e5	Label	Global	DEFAULT	true	false	true	LAB_100051e5
100051f0	switchdataD_100051f0	Label	switchD_10003eff	ANALYSIS	true	false	false	switchdataD_100051f0
10005220	LAB_10005220	Label	Global	DEFAULT	true	false	true	LAB_10005220
10005250	LAB_10005250	Label	Global	DEFAULT	true	false	true	LAB_10005250
10005280	LAB_10005280	Label	Global	DEFAULT	true	false	true	LAB_10005280
10005310	update_vehicle_config_screen_layout_and_callbacks	Function	Global	USER_DEFINED	true	false	false	update_vehicle_config_screen_layout_and_callbacks
10005365	LAB_10005365	Label	Global	DEFAULT	true	false	true	LAB_10005365
1000537a	LAB_1000537a	Label	Global	DEFAULT	true	false	true	LAB_1000537a
100053a4	LAB_100053a4	Label	Global	DEFAULT	true	false	true	LAB_100053a4
100053bb	LAB_100053bb	Label	Global	DEFAULT	true	false	true	LAB_100053bb
100053bd	LAB_100053bd	Label	Global	DEFAULT	true	false	true	LAB_100053bd
100053ec	LAB_100053ec	Label	Global	DEFAULT	true	false	true	LAB_100053ec
10005400	initialize_vehicle_config_ui_lists	Function	Global	USER_DEFINED	true	false	false	initialize_vehicle_config_ui_lists
10005427	LAB_10005427	Label	Global	DEFAULT	true	false	true	LAB_10005427
10005456	LAB_10005456	Label	Global	DEFAULT	true	false	true	LAB_10005456
10005494	LAB_10005494	Label	Global	DEFAULT	true	false	true	LAB_10005494
100054bb	LAB_100054bb	Label	Global	DEFAULT	true	false	true	LAB_100054bb
100055a5	LAB_100055a5	Label	Global	DEFAULT	true	false	true	LAB_100055a5
100055ba	LAB_100055ba	Label	Global	DEFAULT	true	false	true	LAB_100055ba
10005627	LAB_10005627	Label	Global	DEFAULT	true	false	true	LAB_10005627
10005643	LAB_10005643	Label	Global	DEFAULT	true	false	true	LAB_10005643
10005645	LAB_10005645	Label	Global	DEFAULT	true	false	true	LAB_10005645
10005660	LAB_10005660	Label	Global	DEFAULT	true	false	true	LAB_10005660
10005665	LAB_10005665	Label	Global	DEFAULT	true	false	true	LAB_10005665
10005680	destroy_vehicle_config_ui_lists	Function	Global	USER_DEFINED	true	false	false	destroy_vehicle_config_ui_lists
100056ab	LAB_100056ab	Label	Global	DEFAULT	true	false	true	LAB_100056ab
100056d3	LAB_100056d3	Label	Global	DEFAULT	true	false	true	LAB_100056d3
100056fb	LAB_100056fb	Label	Global	DEFAULT	true	false	true	LAB_100056fb
1000570a	LAB_1000570a	Label	Global	DEFAULT	true	false	true	LAB_1000570a
1000570f	LAB_1000570f	Label	Global	DEFAULT	true	false	true	LAB_1000570f
1000572f	LAB_1000572f	Label	Global	DEFAULT	true	false	true	LAB_1000572f
1000574a	LAB_1000574a	Label	Global	DEFAULT	true	false	true	LAB_1000574a
10005765	LAB_10005765	Label	Global	DEFAULT	true	false	true	LAB_10005765
1000577f	LAB_1000577f	Label	Global	DEFAULT	true	false	true	LAB_1000577f
1000579f	LAB_1000579f	Label	Global	DEFAULT	true	false	true	LAB_1000579f
100057bf	LAB_100057bf	Label	Global	DEFAULT	true	false	true	LAB_100057bf
100057df	LAB_100057df	Label	Global	DEFAULT	true	false	true	LAB_100057df
100057ff	LAB_100057ff	Label	Global	DEFAULT	true	false	true	LAB_100057ff
10005820	draw_vehicle_config_section_labels	Function	Global	USER_DEFINED	true	false	false	draw_vehicle_config_section_labels
10005842	LAB_10005842	Label	Global	DEFAULT	true	false	true	LAB_10005842
10005883	LAB_10005883	Label	Global	DEFAULT	true	false	true	LAB_10005883
10005893	LAB_10005893	Label	Global	DEFAULT	true	false	true	LAB_10005893
100058d4	LAB_100058d4	Label	Global	DEFAULT	true	false	true	LAB_100058d4
100058e4	LAB_100058e4	Label	Global	DEFAULT	true	false	true	LAB_100058e4
10005925	LAB_10005925	Label	Global	DEFAULT	true	false	true	LAB_10005925
10005935	LAB_10005935	Label	Global	DEFAULT	true	false	true	LAB_10005935
10005976	LAB_10005976	Label	Global	DEFAULT	true	false	true	LAB_10005976
10005a1c	LAB_10005a1c	Label	Global	DEFAULT	true	false	true	LAB_10005a1c
10005a30	draw_vehicle_part_list_column	Function	Global	USER_DEFINED	true	false	false	draw_vehicle_part_list_column
10005a75	LAB_10005a75	Label	Global	DEFAULT	true	false	true	LAB_10005a75
10005ab5	LAB_10005ab5	Label	Global	DEFAULT	true	false	true	LAB_10005ab5
10005ac4	LAB_10005ac4	Label	Global	DEFAULT	true	false	true	LAB_10005ac4
10005ad0	draw_vehicle_part_list_column_indented	Function	Global	USER_DEFINED	true	false	false	draw_vehicle_part_list_column_indented
10005b0f	LAB_10005b0f	Label	Global	DEFAULT	true	false	true	LAB_10005b0f
10005b65	LAB_10005b65	Label	Global	DEFAULT	true	false	true	LAB_10005b65
10005b6e	LAB_10005b6e	Label	Global	DEFAULT	true	false	true	LAB_10005b6e
10005b80	draw_vehicle_part_inventory_scroll_list	Function	Global	USER_DEFINED	true	false	false	draw_vehicle_part_inventory_scroll_list
10005bd4	LAB_10005bd4	Label	Global	DEFAULT	true	false	true	LAB_10005bd4
10005bd9	LAB_10005bd9	Label	Global	DEFAULT	true	false	true	LAB_10005bd9
10005c0e	LAB_10005c0e	Label	Global	DEFAULT	true	false	true	LAB_10005c0e
10005c25	LAB_10005c25	Label	Global	DEFAULT	true	false	true	LAB_10005c25
10005c74	LAB_10005c74	Label	Global	DEFAULT	true	false	true	LAB_10005c74
10005c80	LAB_10005c80	Label	Global	DEFAULT	true	false	true	LAB_10005c80
10005c91	LAB_10005c91	Label	Global	DEFAULT	true	false	true	LAB_10005c91
10005cb0	FUN_10005cb0	Function	Global	DEFAULT	true	false	true	FUN_10005cb0
10005d30	LAB_10005d30	Label	Global	DEFAULT	true	false	true	LAB_10005d30
10005d3d	LAB_10005d3d	Label	Global	DEFAULT	true	false	true	LAB_10005d3d
10005d4f	LAB_10005d4f	Label	Global	DEFAULT	true	false	true	LAB_10005d4f
10005d5a	LAB_10005d5a	Label	Global	DEFAULT	true	false	true	LAB_10005d5a
10005d60	LAB_10005d60	Label	Global	DEFAULT	true	false	true	LAB_10005d60
10005d70	LAB_10005d70	Label	Global	DEFAULT	true	false	true	LAB_10005d70
10005d7d	LAB_10005d7d	Label	Global	DEFAULT	true	false	true	LAB_10005d7d
10005d8d	LAB_10005d8d	Label	Global	DEFAULT	true	false	true	LAB_10005d8d
10005d9a	LAB_10005d9a	Label	Global	DEFAULT	true	false	true	LAB_10005d9a
10005e20	redraw_vehicle_config_screen	Function	Global	USER_DEFINED	true	false	false	redraw_vehicle_config_screen
10005e4a	LAB_10005e4a	Label	Global	DEFAULT	true	false	true	LAB_10005e4a
10005e6c	LAB_10005e6c	Label	Global	DEFAULT	true	false	true	LAB_10005e6c
10005eb0	LAB_10005eb0	Label	Global	DEFAULT	true	false	true	LAB_10005eb0
10005edf	LAB_10005edf	Label	Global	DEFAULT	true	false	true	LAB_10005edf
10005f23	LAB_10005f23	Label	Global	DEFAULT	true	false	true	LAB_10005f23
10005fbc	LAB_10005fbc	Label	Global	DEFAULT	true	false	true	LAB_10005fbc
10006041	LAB_10006041	Label	Global	DEFAULT	true	false	true	LAB_10006041
10006065	LAB_10006065	Label	Global	DEFAULT	true	false	true	LAB_10006065
10006240	FUN_10006240	Function	Global	DEFAULT	true	false	true	FUN_10006240
1000626f	LAB_1000626f	Label	Global	DEFAULT	true	false	true	LAB_1000626f
1000627b	LAB_1000627b	Label	Global	DEFAULT	true	false	true	LAB_1000627b
1000627c	LAB_1000627c	Label	Global	DEFAULT	true	false	true	LAB_1000627c
10006280	build_vehicle_hardpoint_slot_labels	Function	Global	USER_DEFINED	true	false	false	build_vehicle_hardpoint_slot_labels
100062d6	LAB_100062d6	Label	Global	DEFAULT	true	false	true	LAB_100062d6
100062fb	switchD	Label	switchD_100062fb	ANALYSIS	true	false	false	switchD
10006302	caseD_1	Label	switchD_100062fb	ANALYSIS	true	false	false	caseD_1
10006302	caseD_3	Label	switchD_100062fb	ANALYSIS	false	false	false	caseD_3
10006358	caseD_4	Label	switchD_100062fb	ANALYSIS	true	false	false	caseD_4
1000638b	caseD_2	Label	switchD_100062fb	ANALYSIS	true	false	false	caseD_2
1000638b	caseD_5	Label	switchD_100062fb	ANALYSIS	false	false	false	caseD_5
100063f2	LAB_100063f2	Label	Global	DEFAULT	true	false	true	LAB_100063f2
10006443	default	Label	switchD_100062fb	ANALYSIS	true	false	false	default
1000647f	LAB_1000647f	Label	Global	DEFAULT	true	false	true	LAB_1000647f
10006494	LAB_10006494	Label	Global	DEFAULT	true	false	true	LAB_10006494
100064a9	LAB_100064a9	Label	Global	DEFAULT	true	false	true	LAB_100064a9
100064bf	LAB_100064bf	Label	Global	DEFAULT	true	false	true	LAB_100064bf
100064cc	switchdataD_100064cc	Label	switchD_100062fb	ANALYSIS	true	false	false	switchdataD_100064cc
10006580	FUN_10006580	Function	Global	DEFAULT	true	false	true	FUN_10006580
1000659b	LAB_1000659b	Label	Global	DEFAULT	true	false	true	LAB_1000659b
100065aa	LAB_100065aa	Label	Global	DEFAULT	true	false	true	LAB_100065aa
100065b9	LAB_100065b9	Label	Global	DEFAULT	true	false	true	LAB_100065b9
100065c1	LAB_100065c1	Label	Global	DEFAULT	true	false	true	LAB_100065c1
100065e2	LAB_100065e2	Label	Global	DEFAULT	true	false	true	LAB_100065e2
100065ee	LAB_100065ee	Label	Global	DEFAULT	true	false	true	LAB_100065ee
10006602	LAB_10006602	Label	Global	DEFAULT	true	false	true	LAB_10006602
1000660e	LAB_1000660e	Label	Global	DEFAULT	true	false	true	LAB_1000660e
10006622	LAB_10006622	Label	Global	DEFAULT	true	false	true	LAB_10006622
10006631	LAB_10006631	Label	Global	DEFAULT	true	false	true	LAB_10006631
10006638	LAB_10006638	Label	Global	DEFAULT	true	false	true	LAB_10006638
1000663b	LAB_1000663b	Label	Global	DEFAULT	true	false	true	LAB_1000663b
10006650	FUN_10006650	Function	Global	DEFAULT	true	false	true	FUN_10006650
10006683	LAB_10006683	Label	Global	DEFAULT	true	false	true	LAB_10006683
100066a6	LAB_100066a6	Label	Global	DEFAULT	true	false	true	LAB_100066a6
100066aa	LAB_100066aa	Label	Global	DEFAULT	true	false	true	LAB_100066aa
100066d2	LAB_100066d2	Label	Global	DEFAULT	true	false	true	LAB_100066d2
100066e7	LAB_100066e7	Label	Global	DEFAULT	true	false	true	LAB_100066e7
10006705	LAB_10006705	Label	Global	DEFAULT	true	false	true	LAB_10006705
10006720	LAB_10006720	Label	Global	DEFAULT	true	false	true	LAB_10006720
10006758	LAB_10006758	Label	Global	DEFAULT	true	false	true	LAB_10006758
100067b4	LAB_100067b4	Label	Global	DEFAULT	true	false	true	LAB_100067b4
100067fa	LAB_100067fa	Label	Global	DEFAULT	true	false	true	LAB_100067fa
10006804	LAB_10006804	Label	Global	DEFAULT	true	false	true	LAB_10006804
10006810	LAB_10006810	Label	Global	DEFAULT	true	false	true	LAB_10006810
10006841	LAB_10006841	Label	Global	DEFAULT	true	false	true	LAB_10006841
10006888	LAB_10006888	Label	Global	DEFAULT	true	false	true	LAB_10006888
100068a8	LAB_100068a8	Label	Global	DEFAULT	true	false	true	LAB_100068a8
100068de	LAB_100068de	Label	Global	DEFAULT	true	false	true	LAB_100068de
100068ed	LAB_100068ed	Label	Global	DEFAULT	true	false	true	LAB_100068ed
100068fa	LAB_100068fa	Label	Global	DEFAULT	true	false	true	LAB_100068fa
10006903	LAB_10006903	Label	Global	DEFAULT	true	false	true	LAB_10006903
1000693b	LAB_1000693b	Label	Global	DEFAULT	true	false	true	LAB_1000693b
10006950	LAB_10006950	Label	Global	DEFAULT	true	false	true	LAB_10006950
1000697d	LAB_1000697d	Label	Global	DEFAULT	true	false	true	LAB_1000697d
100069d8	LAB_100069d8	Label	Global	DEFAULT	true	false	true	LAB_100069d8
10006a1e	LAB_10006a1e	Label	Global	DEFAULT	true	false	true	LAB_10006a1e
10006a28	LAB_10006a28	Label	Global	DEFAULT	true	false	true	LAB_10006a28
10006a30	LAB_10006a30	Label	Global	DEFAULT	true	false	true	LAB_10006a30
10006a61	LAB_10006a61	Label	Global	DEFAULT	true	false	true	LAB_10006a61
10006aa8	LAB_10006aa8	Label	Global	DEFAULT	true	false	true	LAB_10006aa8
10006ac8	LAB_10006ac8	Label	Global	DEFAULT	true	false	true	LAB_10006ac8
10006afe	LAB_10006afe	Label	Global	DEFAULT	true	false	true	LAB_10006afe
10006b0d	LAB_10006b0d	Label	Global	DEFAULT	true	false	true	LAB_10006b0d
10006b1a	LAB_10006b1a	Label	Global	DEFAULT	true	false	true	LAB_10006b1a
10006b23	LAB_10006b23	Label	Global	DEFAULT	true	false	true	LAB_10006b23
10006b5b	LAB_10006b5b	Label	Global	DEFAULT	true	false	true	LAB_10006b5b
10006b70	open_vehicle_part_subtype_choice_dialog	Function	Global	USER_DEFINED	true	false	false	open_vehicle_part_subtype_choice_dialog
10006c58	LAB_10006c58	Label	Global	DEFAULT	true	false	true	LAB_10006c58
10006c7f	LAB_10006c7f	Label	Global	DEFAULT	true	false	true	LAB_10006c7f
10006ca0	LAB_10006ca0	Label	Global	DEFAULT	true	false	true	LAB_10006ca0
10006cd7	LAB_10006cd7	Label	Global	DEFAULT	true	false	true	LAB_10006cd7
10006cfb	LAB_10006cfb	Label	Global	DEFAULT	true	false	true	LAB_10006cfb
10006d16	LAB_10006d16	Label	Global	DEFAULT	true	false	true	LAB_10006d16
10006d2a	LAB_10006d2a	Label	Global	DEFAULT	true	false	true	LAB_10006d2a
10006d32	LAB_10006d32	Label	Global	DEFAULT	true	false	true	LAB_10006d32
10006d79	LAB_10006d79	Label	Global	DEFAULT	true	false	true	LAB_10006d79
10006d83	LAB_10006d83	Label	Global	DEFAULT	true	false	true	LAB_10006d83
10006db0	LAB_10006db0	Label	Global	DEFAULT	true	false	true	LAB_10006db0
10006dc0	LAB_10006dc0	Label	Global	DEFAULT	true	false	true	LAB_10006dc0
10006df1	LAB_10006df1	Label	Global	DEFAULT	true	false	true	LAB_10006df1
10006e38	LAB_10006e38	Label	Global	DEFAULT	true	false	true	LAB_10006e38
10006e58	LAB_10006e58	Label	Global	DEFAULT	true	false	true	LAB_10006e58
10006e8e	LAB_10006e8e	Label	Global	DEFAULT	true	false	true	LAB_10006e8e
10006e9d	LAB_10006e9d	Label	Global	DEFAULT	true	false	true	LAB_10006e9d
10006eaa	LAB_10006eaa	Label	Global	DEFAULT	true	false	true	LAB_10006eaa
10006eb3	LAB_10006eb3	Label	Global	DEFAULT	true	false	true	LAB_10006eb3
10006eeb	LAB_10006eeb	Label	Global	DEFAULT	true	false	true	LAB_10006eeb
10006f00	open_vehicle_part_inventory_choice_dialog	Function	Global	USER_DEFINED	true	false	false	open_vehicle_part_inventory_choice_dialog
10006ffa	LAB_10006ffa	Label	Global	DEFAULT	true	false	true	LAB_10006ffa
10007008	LAB_10007008	Label	Global	DEFAULT	true	false	true	LAB_10007008
10007020	LAB_10007020	Label	Global	DEFAULT	true	false	true	LAB_10007020
10007050	LAB_10007050	Label	Global	DEFAULT	true	false	true	LAB_10007050
100070d6	LAB_100070d6	Label	Global	DEFAULT	true	false	true	LAB_100070d6
100070fd	LAB_100070fd	Label	Global	DEFAULT	true	false	true	LAB_100070fd
10007110	LAB_10007110	Label	Global	DEFAULT	true	false	true	LAB_10007110
10007133	LAB_10007133	Label	Global	DEFAULT	true	false	true	LAB_10007133
